,rt_high_95,rt_low_95,rt_most_likely,rt_most_likely_growth,rt_most_likely_mavg,rt_most_likely_mavg_100k,last_updated,state_num_id,data_last_refreshed,state_id
2226,1.05,0.8200000000000001,0.96,estabilizando,1.0,1.0,2020-10-03,22,2020-12-14 12:37:51,PI
2227,1.05,0.8200000000000001,0.96,estabilizando,1.0,1.0,2020-10-04,22,2020-12-14 12:37:51,PI
2228,1.05,0.8200000000000001,0.95,estabilizando,1.0,1.0,2020-10-05,22,2020-12-14 12:37:51,PI
2229,1.05,0.8200000000000001,0.95,estabilizando,1.0,1.0,2020-10-06,22,2020-12-14 12:37:51,PI
2230,1.05,0.8200000000000001,0.95,estabilizando,1.0,1.0,2020-10-07,22,2020-12-14 12:37:51,PI
2231,1.05,0.8200000000000001,0.95,estabilizando,1.0,1.0,2020-10-08,22,2020-12-14 12:37:51,PI
2232,1.05,0.8200000000000001,0.96,estabilizando,1.0,1.0,2020-10-09,22,2020-12-14 12:37:51,PI
2233,1.06,0.8300000000000001,0.96,estabilizando,1.0,1.0,2020-10-10,22,2020-12-14 12:37:51,PI
2234,1.06,0.8300000000000001,0.96,estabilizando,1.0,1.0,2020-10-11,22,2020-12-14 12:37:51,PI
2235,1.06,0.8300000000000001,0.96,estabilizando,1.0,1.0,2020-10-12,22,2020-12-14 12:37:51,PI
2236,1.06,0.8300000000000001,0.96,estabilizando,1.0,1.0,2020-10-13,22,2020-12-14 12:37:51,PI
2237,1.06,0.8300000000000001,0.96,estabilizando,1.0,1.0,2020-10-14,22,2020-12-14 12:37:51,PI
2238,1.07,0.84,0.96,estabilizando,1.0,1.0,2020-10-15,22,2020-12-14 12:37:51,PI
2239,1.07,0.84,0.97,estabilizando,1.0,1.0,2020-10-16,22,2020-12-14 12:37:51,PI
2240,1.08,0.85,0.97,estabilizando,1.0,1.0,2020-10-17,22,2020-12-14 12:37:51,PI
2241,1.08,0.85,0.98,estabilizando,1.0,1.0,2020-10-18,22,2020-12-14 12:37:51,PI
2242,1.08,0.85,0.98,estabilizando,1.0,1.0,2020-10-19,22,2020-12-14 12:37:51,PI
2243,1.08,0.85,0.98,estabilizando,1.0,1.0,2020-10-20,22,2020-12-14 12:37:51,PI
2244,1.08,0.85,0.98,estabilizando,1.0,1.0,2020-10-21,22,2020-12-14 12:37:51,PI
2245,1.08,0.85,0.98,estabilizando,1.0,1.0,2020-10-22,22,2020-12-14 12:37:51,PI
2246,1.08,0.85,0.98,estabilizando,1.0,1.0,2020-10-23,22,2020-12-14 12:37:51,PI
2247,1.08,0.85,0.98,estabilizando,1.0,1.0,2020-10-24,22,2020-12-14 12:37:51,PI
2248,1.08,0.85,0.98,estabilizando,1.0,1.0,2020-10-25,22,2020-12-14 12:37:51,PI
2249,1.08,0.85,0.98,estabilizando,1.0,1.0,2020-10-26,22,2020-12-14 12:37:51,PI
2250,1.08,0.85,0.97,estabilizando,1.0,1.0,2020-10-27,22,2020-12-14 12:37:51,PI
2251,1.07,0.84,0.97,estabilizando,1.0,1.0,2020-10-28,22,2020-12-14 12:37:51,PI
2252,1.07,0.84,0.97,estabilizando,1.0,1.0,2020-10-29,22,2020-12-14 12:37:51,PI
2253,1.06,0.8300000000000001,0.96,estabilizando,1.0,1.0,2020-10-30,22,2020-12-14 12:37:51,PI
2254,1.06,0.8300000000000001,0.95,estabilizando,1.0,1.0,2020-10-31,22,2020-12-14 12:37:51,PI
2255,1.05,0.8200000000000001,0.95,estabilizando,1.0,1.0,2020-11-01,22,2020-12-14 12:37:51,PI
2256,1.05,0.8200000000000001,0.94,estabilizando,1.0,1.0,2020-11-02,22,2020-12-14 12:37:51,PI
2257,1.04,0.81,0.94,estabilizando,1.0,1.0,2020-11-03,22,2020-12-14 12:37:51,PI
2258,1.04,0.81,0.94,estabilizando,1.0,1.0,2020-11-04,22,2020-12-14 12:37:51,PI
2259,1.05,0.8200000000000001,0.94,estabilizando,0.9,0.9,2020-11-05,22,2020-12-14 12:37:51,PI
2260,1.06,0.8300000000000001,0.95,estabilizando,0.9,0.9,2020-11-06,22,2020-12-14 12:37:51,PI
2261,1.06,0.8200000000000001,0.96,estabilizando,0.9,0.9,2020-11-07,22,2020-12-14 12:37:51,PI
2262,1.07,0.8300000000000001,0.97,estabilizando,0.9,0.9,2020-11-08,22,2020-12-14 12:37:51,PI
2263,1.08,0.84,0.98,estabilizando,1.0,1.0,2020-11-09,22,2020-12-14 12:37:51,PI
2264,1.08,0.84,0.98,estabilizando,1.0,1.0,2020-11-10,22,2020-12-14 12:37:51,PI
2265,1.08,0.84,0.98,estabilizando,1.0,1.0,2020-11-11,22,2020-12-14 12:37:51,PI
2266,1.08,0.84,0.98,estabilizando,1.0,1.0,2020-11-12,22,2020-12-14 12:37:51,PI
2267,1.07,0.8300000000000001,0.97,estabilizando,1.0,1.0,2020-11-13,22,2020-12-14 12:37:51,PI
2268,1.06,0.8200000000000001,0.96,estabilizando,1.0,1.0,2020-11-14,22,2020-12-14 12:37:51,PI
2269,1.05,0.81,0.95,estabilizando,1.0,1.0,2020-11-15,22,2020-12-14 12:37:51,PI
2270,1.04,0.8,0.94,estabilizando,1.0,1.0,2020-11-16,22,2020-12-14 12:37:51,PI
2271,1.03,0.79,0.93,estabilizando,1.0,1.0,2020-11-17,22,2020-12-14 12:37:51,PI
2272,1.03,0.79,0.92,estabilizando,1.0,1.0,2020-11-18,22,2020-12-14 12:37:51,PI
2273,1.03,0.79,0.92,estabilizando,0.9,0.9,2020-11-19,22,2020-12-14 12:37:51,PI
2274,1.03,0.79,0.92,estabilizando,0.9,0.9,2020-11-20,22,2020-12-14 12:37:51,PI
2275,1.04,0.8,0.93,estabilizando,0.9,0.9,2020-11-21,22,2020-12-14 12:37:51,PI
2276,1.05,0.81,0.94,estabilizando,0.9,0.9,2020-11-22,22,2020-12-14 12:37:51,PI
2277,1.06,0.8200000000000001,0.95,estabilizando,0.9,0.9,2020-11-23,22,2020-12-14 12:37:51,PI
2278,1.07,0.8300000000000001,0.96,estabilizando,0.9,0.9,2020-11-24,22,2020-12-14 12:37:51,PI
2279,1.08,0.84,0.97,estabilizando,0.9,0.9,2020-11-25,22,2020-12-14 12:37:51,PI
2280,1.09,0.85,0.98,estabilizando,1.0,1.0,2020-11-26,22,2020-12-14 12:37:51,PI
2281,1.1,0.86,0.99,estabilizando,1.0,1.0,2020-11-27,22,2020-12-14 12:37:51,PI
2282,1.12,0.88,1.01,estabilizando,1.0,1.0,2020-11-28,22,2020-12-14 12:37:51,PI
2283,1.13,0.89,1.02,estabilizando,1.0,1.0,2020-11-29,22,2020-12-14 12:37:51,PI
2284,1.15,0.91,1.04,estabilizando,1.0,1.0,2020-11-30,22,2020-12-14 12:37:51,PI
2285,1.15,0.91,1.05,estabilizando,1.0,1.0,2020-12-01,22,2020-12-14 12:37:51,PI
2286,1.16,0.92,1.05,estabilizando,1.0,1.0,2020-12-02,22,2020-12-14 12:37:51,PI
2287,1.16,0.92,1.05,estabilizando,1.0,1.0,2020-12-03,22,2020-12-14 12:37:51,PI
2288,7.84,0.67,3.0,estabilizando,,,2020-03-22,23,2020-12-14 12:37:51,CE
2289,4.29,0.67,2.24,estabilizando,,,2020-03-23,23,2020-12-14 12:37:51,CE
2290,3.68,0.7000000000000001,2.08,estabilizando,,,2020-03-24,23,2020-12-14 12:37:51,CE
2291,3.37,0.77,1.98,estabilizando,,,2020-03-25,23,2020-12-14 12:37:51,CE
2292,3.12,0.78,1.9,estabilizando,,,2020-03-26,23,2020-12-14 12:37:51,CE
2293,2.95,0.81,1.84,estabilizando,,,2020-03-27,23,2020-12-14 12:37:51,CE
2294,2.76,0.79,1.76,estabilizando,2.1,2.1,2020-03-28,23,2020-12-14 12:37:51,CE
2295,2.58,0.75,1.67,estabilizando,1.9,1.9,2020-03-29,23,2020-12-14 12:37:51,CE
2296,2.5,0.78,1.62,estabilizando,1.8,1.8,2020-03-30,23,2020-12-14 12:37:51,CE
2297,2.46,0.8200000000000001,1.63,estabilizando,1.8,1.8,2020-03-31,23,2020-12-14 12:37:51,CE
2298,2.42,0.85,1.65,estabilizando,1.7,1.7,2020-04-01,23,2020-12-14 12:37:51,CE
2299,2.45,0.95,1.72,estabilizando,1.7,1.7,2020-04-02,23,2020-12-14 12:37:51,CE
2300,2.5,1.07,1.81,estabilizando,1.7,1.7,2020-04-03,23,2020-12-14 12:37:51,CE
2301,2.53,1.18,1.88,estabilizando,1.7,1.7,2020-04-04,23,2020-12-14 12:37:51,CE
2302,2.6,1.34,1.98,estabilizando,1.8,1.8,2020-04-05,23,2020-12-14 12:37:51,CE
2303,2.57,1.39,2.01,estabilizando,1.8,1.8,2020-04-06,23,2020-12-14 12:37:51,CE
2304,2.52,1.42,2.0,estabilizando,1.9,1.9,2020-04-07,23,2020-12-14 12:37:51,CE
2305,2.44,1.41,1.96,estabilizando,1.9,1.9,2020-04-08,23,2020-12-14 12:37:51,CE
2306,2.35,1.39,1.89,estabilizando,1.9,1.9,2020-04-09,23,2020-12-14 12:37:51,CE
2307,2.23,1.32,1.8,estabilizando,1.9,1.9,2020-04-10,23,2020-12-14 12:37:51,CE
2308,2.12,1.25,1.72,estabilizando,1.9,1.9,2020-04-11,23,2020-12-14 12:37:51,CE
2309,2.03,1.2,1.65,estabilizando,1.9,1.9,2020-04-12,23,2020-12-14 12:37:51,CE
2310,1.98,1.19,1.6,estabilizando,1.8,1.8,2020-04-13,23,2020-12-14 12:37:51,CE
2311,1.94,1.18,1.58,estabilizando,1.7,1.7,2020-04-14,23,2020-12-14 12:37:51,CE
2312,1.93,1.2,1.57,estabilizando,1.7,1.7,2020-04-15,23,2020-12-14 12:37:51,CE
2313,1.92,1.21,1.59,estabilizando,1.6,1.6,2020-04-16,23,2020-12-14 12:37:51,CE
2314,1.93,1.25,1.61,estabilizando,1.6,1.6,2020-04-17,23,2020-12-14 12:37:51,CE
2315,1.94,1.29,1.63,estabilizando,1.6,1.6,2020-04-18,23,2020-12-14 12:37:51,CE
2316,1.93,1.3,1.64,estabilizando,1.6,1.6,2020-04-19,23,2020-12-14 12:37:51,CE
2317,1.93,1.33,1.65,estabilizando,1.6,1.6,2020-04-20,23,2020-12-14 12:37:51,CE
2318,1.92,1.34,1.66,estabilizando,1.6,1.6,2020-04-21,23,2020-12-14 12:37:51,CE
2319,1.94,1.39,1.67,estabilizando,1.6,1.6,2020-04-22,23,2020-12-14 12:37:51,CE
2320,1.93,1.4,1.68,estabilizando,1.6,1.6,2020-04-23,23,2020-12-14 12:37:51,CE
2321,1.94,1.43,1.7,estabilizando,1.7,1.7,2020-04-24,23,2020-12-14 12:37:51,CE
2322,1.93,1.44,1.71,estabilizando,1.7,1.7,2020-04-25,23,2020-12-14 12:37:51,CE
2323,1.92,1.45,1.71,estabilizando,1.7,1.7,2020-04-26,23,2020-12-14 12:37:51,CE
2324,1.89,1.44,1.68,estabilizando,1.7,1.7,2020-04-27,23,2020-12-14 12:37:51,CE
2325,1.84,1.41,1.64,estabilizando,1.7,1.7,2020-04-28,23,2020-12-14 12:37:51,CE
2326,1.79,1.38,1.59,estabilizando,1.7,1.7,2020-04-29,23,2020-12-14 12:37:51,CE
2327,1.71,1.31,1.52,estabilizando,1.6,1.6,2020-04-30,23,2020-12-14 12:37:51,CE
2328,1.66,1.27,1.48,estabilizando,1.6,1.6,2020-05-01,23,2020-12-14 12:37:51,CE
2329,1.64,1.26,1.46,estabilizando,1.6,1.6,2020-05-02,23,2020-12-14 12:37:51,CE
2330,1.64,1.27,1.47,estabilizando,1.5,1.5,2020-05-03,23,2020-12-14 12:37:51,CE
2331,1.68,1.32,1.52,estabilizando,1.5,1.5,2020-05-04,23,2020-12-14 12:37:51,CE
2332,1.73,1.38,1.57,estabilizando,1.5,1.5,2020-05-05,23,2020-12-14 12:37:51,CE
2333,1.78,1.44,1.63,estabilizando,1.5,1.5,2020-05-06,23,2020-12-14 12:37:51,CE
2334,1.83,1.51,1.68,estabilizando,1.5,1.5,2020-05-07,23,2020-12-14 12:37:51,CE
2335,1.82,1.51,1.68,estabilizando,1.6,1.6,2020-05-08,23,2020-12-14 12:37:51,CE
2336,1.8,1.5,1.66,estabilizando,1.6,1.6,2020-05-09,23,2020-12-14 12:37:51,CE
2337,1.75,1.46,1.62,estabilizando,1.6,1.6,2020-05-10,23,2020-12-14 12:37:51,CE
2338,1.7,1.42,1.57,estabilizando,1.6,1.6,2020-05-11,23,2020-12-14 12:37:51,CE
2339,1.65,1.38,1.52,estabilizando,1.6,1.6,2020-05-12,23,2020-12-14 12:37:51,CE
2340,1.61,1.35,1.49,estabilizando,1.6,1.6,2020-05-13,23,2020-12-14 12:37:51,CE
2341,1.58,1.32,1.46,estabilizando,1.6,1.6,2020-05-14,23,2020-12-14 12:37:51,CE
2342,1.57,1.32,1.45,estabilizando,1.5,1.5,2020-05-15,23,2020-12-14 12:37:51,CE
2343,1.55,1.3,1.44,estabilizando,1.5,1.5,2020-05-16,23,2020-12-14 12:37:51,CE
2344,1.56,1.32,1.45,estabilizando,1.5,1.5,2020-05-17,23,2020-12-14 12:37:51,CE
2345,1.56,1.32,1.45,estabilizando,1.5,1.5,2020-05-18,23,2020-12-14 12:37:51,CE
2346,1.56,1.33,1.46,estabilizando,1.5,1.5,2020-05-19,23,2020-12-14 12:37:51,CE
2347,1.56,1.33,1.46,estabilizando,1.5,1.5,2020-05-20,23,2020-12-14 12:37:51,CE
2348,1.56,1.34,1.46,estabilizando,1.5,1.5,2020-05-21,23,2020-12-14 12:37:51,CE
2349,1.53,1.31,1.43,estabilizando,1.4,1.4,2020-05-22,23,2020-12-14 12:37:51,CE
2350,1.49,1.28,1.4,estabilizando,1.4,1.4,2020-05-23,23,2020-12-14 12:37:51,CE
2351,1.44,1.23,1.35,estabilizando,1.4,1.4,2020-05-24,23,2020-12-14 12:37:51,CE
2352,1.38,1.17,1.29,estabilizando,1.4,1.4,2020-05-25,23,2020-12-14 12:37:51,CE
2353,1.31,1.1,1.22,estabilizando,1.4,1.4,2020-05-26,23,2020-12-14 12:37:51,CE
2354,1.27,1.07,1.18,estabilizando,1.3,1.3,2020-05-27,23,2020-12-14 12:37:51,CE
2355,1.26,1.06,1.17,estabilizando,1.3,1.3,2020-05-28,23,2020-12-14 12:37:51,CE
2356,1.29,1.09,1.2,estabilizando,1.3,1.3,2020-05-29,23,2020-12-14 12:37:51,CE
2357,1.36,1.16,1.27,estabilizando,1.2,1.2,2020-05-30,23,2020-12-14 12:37:51,CE
2358,1.43,1.23,1.35,estabilizando,1.2,1.2,2020-05-31,23,2020-12-14 12:37:51,CE
2359,1.51,1.32,1.42,estabilizando,1.3,1.3,2020-06-01,23,2020-12-14 12:37:51,CE
2360,1.57,1.38,1.49,estabilizando,1.3,1.3,2020-06-02,23,2020-12-14 12:37:51,CE
2361,1.58,1.39,1.5,estabilizando,1.3,1.3,2020-06-03,23,2020-12-14 12:37:51,CE
2362,1.56,1.38,1.48,estabilizando,1.4,1.4,2020-06-04,23,2020-12-14 12:37:51,CE
2363,1.51,1.33,1.43,estabilizando,1.4,1.4,2020-06-05,23,2020-12-14 12:37:51,CE
2364,1.44,1.26,1.36,estabilizando,1.4,1.4,2020-06-06,23,2020-12-14 12:37:51,CE
2365,1.38,1.21,1.3,estabilizando,1.4,1.4,2020-06-07,23,2020-12-14 12:37:51,CE
2366,1.32,1.15,1.24,estabilizando,1.4,1.4,2020-06-08,23,2020-12-14 12:37:51,CE
2367,1.28,1.11,1.2,estabilizando,1.4,1.4,2020-06-09,23,2020-12-14 12:37:51,CE
2368,1.25,1.08,1.18,estabilizando,1.3,1.3,2020-06-10,23,2020-12-14 12:37:51,CE
2369,1.23,1.06,1.15,estabilizando,1.3,1.3,2020-06-11,23,2020-12-14 12:37:51,CE
2370,1.2,1.03,1.13,estabilizando,1.2,1.2,2020-06-12,23,2020-12-14 12:37:51,CE
2371,1.18,1.01,1.11,estabilizando,1.2,1.2,2020-06-13,23,2020-12-14 12:37:51,CE
2372,1.17,1.0,1.1,estabilizando,1.2,1.2,2020-06-14,23,2020-12-14 12:37:51,CE
2373,1.16,0.99,1.09,estabilizando,1.1,1.1,2020-06-15,23,2020-12-14 12:37:51,CE
2374,1.16,0.99,1.09,estabilizando,1.1,1.1,2020-06-16,23,2020-12-14 12:37:51,CE
2375,1.17,1.0,1.1,estabilizando,1.1,1.1,2020-06-17,23,2020-12-14 12:37:51,CE
2376,1.18,1.01,1.11,estabilizando,1.1,1.1,2020-06-18,23,2020-12-14 12:37:51,CE
2377,1.19,1.02,1.11,estabilizando,1.1,1.1,2020-06-19,23,2020-12-14 12:37:51,CE
2378,1.19,1.02,1.12,estabilizando,1.1,1.1,2020-06-20,23,2020-12-14 12:37:51,CE
2379,1.19,1.02,1.12,estabilizando,1.1,1.1,2020-06-21,23,2020-12-14 12:37:51,CE
2380,1.19,1.02,1.11,estabilizando,1.1,1.1,2020-06-22,23,2020-12-14 12:37:51,CE
2381,1.17,1.0,1.1,estabilizando,1.1,1.1,2020-06-23,23,2020-12-14 12:37:51,CE
2382,1.16,0.99,1.09,estabilizando,1.1,1.1,2020-06-24,23,2020-12-14 12:37:51,CE
2383,1.15,0.98,1.08,estabilizando,1.1,1.1,2020-06-25,23,2020-12-14 12:37:51,CE
2384,1.14,0.97,1.07,estabilizando,1.1,1.1,2020-06-26,23,2020-12-14 12:37:51,CE
2385,1.13,0.96,1.06,estabilizando,1.1,1.1,2020-06-27,23,2020-12-14 12:37:51,CE
2386,1.12,0.95,1.05,estabilizando,1.1,1.1,2020-06-28,23,2020-12-14 12:37:51,CE
2387,1.11,0.94,1.04,estabilizando,1.1,1.1,2020-06-29,23,2020-12-14 12:37:51,CE
2388,1.1,0.93,1.03,estabilizando,1.1,1.1,2020-06-30,23,2020-12-14 12:37:51,CE
2389,1.1,0.93,1.02,estabilizando,1.0,1.0,2020-07-01,23,2020-12-14 12:37:51,CE
2390,1.1,0.93,1.02,estabilizando,1.0,1.0,2020-07-02,23,2020-12-14 12:37:51,CE
2391,1.1,0.93,1.03,estabilizando,1.0,1.0,2020-07-03,23,2020-12-14 12:37:51,CE
2392,1.11,0.94,1.04,estabilizando,1.0,1.0,2020-07-04,23,2020-12-14 12:37:51,CE
2393,1.12,0.95,1.05,estabilizando,1.0,1.0,2020-07-05,23,2020-12-14 12:37:51,CE
2394,1.13,0.96,1.06,estabilizando,1.0,1.0,2020-07-06,23,2020-12-14 12:37:51,CE
2395,1.14,0.97,1.06,estabilizando,1.0,1.0,2020-07-07,23,2020-12-14 12:37:51,CE
2396,1.13,0.96,1.06,estabilizando,1.0,1.0,2020-07-08,23,2020-12-14 12:37:51,CE
2397,1.13,0.96,1.06,estabilizando,1.1,1.1,2020-07-09,23,2020-12-14 12:37:51,CE
2398,1.12,0.95,1.05,estabilizando,1.1,1.1,2020-07-10,23,2020-12-14 12:37:51,CE
2399,1.11,0.94,1.04,estabilizando,1.1,1.1,2020-07-11,23,2020-12-14 12:37:51,CE
2400,1.09,0.92,1.02,estabilizando,1.0,1.0,2020-07-12,23,2020-12-14 12:37:51,CE
2401,1.08,0.91,1.01,estabilizando,1.0,1.0,2020-07-13,23,2020-12-14 12:37:51,CE
2402,1.06,0.89,0.99,estabilizando,1.0,1.0,2020-07-14,23,2020-12-14 12:37:51,CE
2403,1.04,0.87,0.97,estabilizando,1.0,1.0,2020-07-15,23,2020-12-14 12:37:51,CE
2404,1.03,0.86,0.95,estabilizando,1.0,1.0,2020-07-16,23,2020-12-14 12:37:51,CE
2405,1.01,0.84,0.94,estabilizando,1.0,1.0,2020-07-17,23,2020-12-14 12:37:51,CE
2406,1.01,0.84,0.93,estabilizando,1.0,1.0,2020-07-18,23,2020-12-14 12:37:51,CE
2407,1.01,0.84,0.93,estabilizando,1.0,1.0,2020-07-19,23,2020-12-14 12:37:51,CE
2408,1.01,0.84,0.94,estabilizando,1.0,1.0,2020-07-20,23,2020-12-14 12:37:51,CE
2409,1.03,0.86,0.95,estabilizando,0.9,0.9,2020-07-21,23,2020-12-14 12:37:51,CE
2410,1.05,0.88,0.97,estabilizando,0.9,0.9,2020-07-22,23,2020-12-14 12:37:51,CE
2411,1.07,0.9,1.0,estabilizando,1.0,1.0,2020-07-23,23,2020-12-14 12:37:51,CE
2412,1.1,0.93,1.02,estabilizando,1.0,1.0,2020-07-24,23,2020-12-14 12:37:51,CE
2413,1.11,0.94,1.03,estabilizando,1.0,1.0,2020-07-25,23,2020-12-14 12:37:51,CE
2414,1.12,0.95,1.04,estabilizando,1.0,1.0,2020-07-26,23,2020-12-14 12:37:51,CE
2415,1.12,0.95,1.05,estabilizando,1.0,1.0,2020-07-27,23,2020-12-14 12:37:51,CE
2416,1.12,0.95,1.05,estabilizando,1.0,1.0,2020-07-28,23,2020-12-14 12:37:51,CE
2417,1.12,0.95,1.05,estabilizando,1.0,1.0,2020-07-29,23,2020-12-14 12:37:51,CE
2418,1.12,0.95,1.04,estabilizando,1.0,1.0,2020-07-30,23,2020-12-14 12:37:51,CE
2419,1.11,0.94,1.04,estabilizando,1.0,1.0,2020-07-31,23,2020-12-14 12:37:51,CE
2420,1.11,0.94,1.04,estabilizando,1.0,1.0,2020-08-01,23,2020-12-14 12:37:51,CE
2421,1.1,0.93,1.03,estabilizando,1.0,1.0,2020-08-02,23,2020-12-14 12:37:51,CE
2422,1.09,0.92,1.02,estabilizando,1.0,1.0,2020-08-03,23,2020-12-14 12:37:51,CE
2423,1.08,0.91,1.0,estabilizando,1.0,1.0,2020-08-04,23,2020-12-14 12:37:51,CE
2424,1.06,0.89,0.99,estabilizando,1.0,1.0,2020-08-05,23,2020-12-14 12:37:51,CE
2425,1.05,0.88,0.97,estabilizando,1.0,1.0,2020-08-06,23,2020-12-14 12:37:51,CE
2426,1.03,0.86,0.96,estabilizando,1.0,1.0,2020-08-07,23,2020-12-14 12:37:51,CE
2427,1.03,0.86,0.95,estabilizando,1.0,1.0,2020-08-08,23,2020-12-14 12:37:51,CE
2428,1.02,0.85,0.95,estabilizando,1.0,1.0,2020-08-09,23,2020-12-14 12:37:51,CE
2429,1.02,0.85,0.94,estabilizando,1.0,1.0,2020-08-10,23,2020-12-14 12:37:51,CE
2430,1.01,0.84,0.94,estabilizando,1.0,1.0,2020-08-11,23,2020-12-14 12:37:51,CE
2431,1.0,0.8300000000000001,0.93,estabilizando,0.9,0.9,2020-08-12,23,2020-12-14 12:37:51,CE
2432,0.99,0.8200000000000001,0.92,estabilizando,0.9,0.9,2020-08-13,23,2020-12-14 12:37:51,CE
2433,0.98,0.81,0.9,estabilizando,0.9,0.9,2020-08-14,23,2020-12-14 12:37:51,CE
2434,0.97,0.8,0.89,estabilizando,0.9,0.9,2020-08-15,23,2020-12-14 12:37:51,CE
2435,0.96,0.78,0.89,estabilizando,0.9,0.9,2020-08-16,23,2020-12-14 12:37:51,CE
2436,0.95,0.77,0.88,estabilizando,0.9,0.9,2020-08-17,23,2020-12-14 12:37:51,CE
2437,0.94,0.76,0.87,estabilizando,0.9,0.9,2020-08-18,23,2020-12-14 12:37:51,CE
2438,0.93,0.75,0.86,estabilizando,0.9,0.9,2020-08-19,23,2020-12-14 12:37:51,CE
2439,0.93,0.75,0.85,estabilizando,0.9,0.9,2020-08-20,23,2020-12-14 12:37:51,CE
2440,0.93,0.75,0.85,estabilizando,0.9,0.9,2020-08-21,23,2020-12-14 12:37:51,CE
2441,0.93,0.75,0.85,estabilizando,0.9,0.9,2020-08-22,23,2020-12-14 12:37:51,CE
2442,0.94,0.76,0.86,estabilizando,0.9,0.9,2020-08-23,23,2020-12-14 12:37:51,CE
2443,0.96,0.78,0.87,estabilizando,0.9,0.9,2020-08-24,23,2020-12-14 12:37:51,CE
2444,0.97,0.78,0.89,estabilizando,0.9,0.9,2020-08-25,23,2020-12-14 12:37:51,CE
2445,0.99,0.8,0.91,estabilizando,0.9,0.9,2020-08-26,23,2020-12-14 12:37:51,CE
2446,1.01,0.8200000000000001,0.93,estabilizando,0.9,0.9,2020-08-27,23,2020-12-14 12:37:51,CE
2447,1.02,0.8300000000000001,0.94,estabilizando,0.9,0.9,2020-08-28,23,2020-12-14 12:37:51,CE
2448,1.03,0.84,0.95,estabilizando,0.9,0.9,2020-08-29,23,2020-12-14 12:37:51,CE
2449,1.03,0.84,0.95,estabilizando,0.9,0.9,2020-08-30,23,2020-12-14 12:37:51,CE
2450,1.03,0.84,0.95,estabilizando,0.9,0.9,2020-08-31,23,2020-12-14 12:37:51,CE
2451,1.03,0.84,0.95,estabilizando,0.9,0.9,2020-09-01,23,2020-12-14 12:37:51,CE
2452,1.03,0.84,0.95,estabilizando,0.9,0.9,2020-09-02,23,2020-12-14 12:37:51,CE
2453,1.02,0.8300000000000001,0.94,estabilizando,0.9,0.9,2020-09-03,23,2020-12-14 12:37:51,CE
2454,1.02,0.8300000000000001,0.94,estabilizando,0.9,0.9,2020-09-04,23,2020-12-14 12:37:51,CE
2455,1.0,0.81,0.92,estabilizando,0.9,0.9,2020-09-05,23,2020-12-14 12:37:51,CE
2456,0.98,0.79,0.9,estabilizando,0.9,0.9,2020-09-06,23,2020-12-14 12:37:51,CE
2457,0.96,0.77,0.88,estabilizando,0.9,0.9,2020-09-07,23,2020-12-14 12:37:51,CE
2458,0.94,0.75,0.86,estabilizando,0.9,0.9,2020-09-08,23,2020-12-14 12:37:51,CE
2459,0.92,0.73,0.84,estabilizando,0.9,0.9,2020-09-09,23,2020-12-14 12:37:51,CE
2460,0.91,0.72,0.8200000000000001,estabilizando,0.9,0.9,2020-09-10,23,2020-12-14 12:37:51,CE
2461,0.91,0.72,0.8200000000000001,estabilizando,0.9,0.9,2020-09-11,23,2020-12-14 12:37:51,CE
2462,0.91,0.71,0.8300000000000001,estabilizando,0.8,0.8,2020-09-12,23,2020-12-14 12:37:51,CE
2463,0.93,0.73,0.84,estabilizando,0.8,0.8,2020-09-13,23,2020-12-14 12:37:51,CE
2464,0.95,0.75,0.86,estabilizando,0.8,0.8,2020-09-14,23,2020-12-14 12:37:51,CE
2465,0.97,0.77,0.88,estabilizando,0.8,0.8,2020-09-15,23,2020-12-14 12:37:51,CE
2466,0.99,0.79,0.9,estabilizando,0.8,0.8,2020-09-16,23,2020-12-14 12:37:51,CE
2467,1.0,0.8,0.91,estabilizando,0.9,0.9,2020-09-17,23,2020-12-14 12:37:51,CE
2468,1.01,0.81,0.92,estabilizando,0.9,0.9,2020-09-18,23,2020-12-14 12:37:51,CE
2469,1.01,0.81,0.92,estabilizando,0.9,0.9,2020-09-19,23,2020-12-14 12:37:51,CE
2470,1.01,0.81,0.92,estabilizando,0.9,0.9,2020-09-20,23,2020-12-14 12:37:51,CE
2471,1.0,0.8,0.91,estabilizando,0.9,0.9,2020-09-21,23,2020-12-14 12:37:51,CE
2472,1.0,0.8,0.91,estabilizando,0.9,0.9,2020-09-22,23,2020-12-14 12:37:51,CE
2473,0.99,0.79,0.9,estabilizando,0.9,0.9,2020-09-23,23,2020-12-14 12:37:51,CE
2474,0.98,0.78,0.89,estabilizando,0.9,0.9,2020-09-24,23,2020-12-14 12:37:51,CE
2475,0.98,0.78,0.89,estabilizando,0.9,0.9,2020-09-25,23,2020-12-14 12:37:51,CE
2476,0.98,0.78,0.88,estabilizando,0.9,0.9,2020-09-26,23,2020-12-14 12:37:51,CE
2477,0.97,0.76,0.88,estabilizando,0.9,0.9,2020-09-27,23,2020-12-14 12:37:51,CE
2478,0.97,0.76,0.88,estabilizando,0.9,0.9,2020-09-28,23,2020-12-14 12:37:51,CE
2479,0.97,0.76,0.88,estabilizando,0.9,0.9,2020-09-29,23,2020-12-14 12:37:51,CE
2480,0.97,0.76,0.88,estabilizando,0.9,0.9,2020-09-30,23,2020-12-14 12:37:51,CE
