city_id,city_name,total,from_0_to_9,from_10_to_19,from_20_to_29,from_30_to_39,from_40_to_49,from_50_to_59,from_60_to_69,from_70_to_79,from_80_to_older
270130,Cajueiro,21264,3724,4333,3820,3365,2328,1701,1116,612,265
270135,Campestre,6936,1253,1311,1279,1030,865,568,337,195,98
270140,Campo Alegre,57063,10043,11923,10836,9154,6307,4242,2739,1380,439
270150,Campo Grande,9558,1542,1707,1743,1408,1075,899,639,366,179
270160,Canapi,17722,3427,3374,3165,2300,1930,1610,979,663,274
270170,Capela,17053,3008,3385,2944,2448,2013,1435,985,577,258
270180,Carneiros,9081,1876,1850,1683,1225,933,687,411,272,144
270190,Chã Preta,7311,1361,1343,1245,1056,896,644,428,243,95
270200,Coité do Nóia,10693,1622,1840,1752,1476,1258,1193,806,513,233
270210,Colônia Leopoldina,21698,3954,4306,3937,3199,2567,1669,1152,625,289
270220,Coqueiro Seco,5845,915,1029,1000,911,764,578,381,176,91
270230,Coruripe,56933,9568,10881,10253,9008,7035,5120,2957,1503,608
270235,Craíbas,24219,4003,4340,4318,3518,2786,2384,1601,903,366
270240,Delmiro Gouveia,52016,8344,9267,8912,8021,6442,5004,3232,1940,854
270250,Dois Riachos,11075,1800,1974,2022,1584,1347,1036,690,430,192
270255,Estrela de Alagoas,18205,2715,2832,2988,2670,2274,1851,1414,1007,454
270260,Feira Grande,22166,3684,3923,3943,3330,2570,2050,1395,878,393
270270,Feliz Deserto,4754,786,829,944,691,559,447,286,142,70
270280,Flexeiras,12790,2237,2449,2291,1701,1540,1174,767,444,187
270290,Girau do Ponciano,40917,6722,7686,7574,6190,4645,3651,2445,1401,603
270300,Ibateguara,15616,2794,2921,2860,2131,1750,1377,964,543,276
270310,Igaci,25631,3984,4198,4129,3915,3174,2614,1900,1196,521
270320,Igreja Nova,24499,3901,4239,4449,3905,2956,2210,1512,844,483
270330,Inhapi,18385,3468,3480,3307,2541,1903,1554,1047,713,372
270340,Jacaré dos Homens,5253,880,930,908,732,637,531,338,202,95
270350,Jacuípe,7021,1256,1386,1371,1050,836,558,314,177,73
270360,Japaratinga,8361,1535,1715,1459,1198,978,726,461,206,83
270370,Jaramataia,5770,934,1085,1028,880,674,566,317,201,85
270375,Jequiá da Praia,11580,1935,2189,2180,1766,1458,970,587,343,152
270380,Joaquim Gomes,23993,4728,4905,4096,3354,2789,1982,1288,599,252
270390,Jundiá,4155,675,727,718,603,528,432,256,150,66
270400,Junqueiro,24727,3731,4367,4411,3835,3035,2354,1594,950,450
270410,Lagoa da Canoa,17852,2643,3164,3058,2612,2144,1776,1267,843,345
270420,Limoeiro de Anadia,28635,4168,4806,5165,4616,3482,2813,1871,1192,522
270430,Maceió,1018948,133994,172658,174161,163566,145239,110234,70529,34179,14388
270440,Major Isidoro,19804,3118,3429,3525,2953,2369,1972,1255,809,374
270490,Mar Vermelho,3514,499,524,551,483,511,382,286,175,103
270450,Maragogi,32704,5865,6401,6167,4958,4010,2681,1529,796,297
270460,Maravilha,9163,1521,1538,1626,1298,1032,941,615,404,188
270470,Marechal Deodoro,51901,8042,9372,9214,8094,7001,5105,3138,1385,550
270480,Maribondo,13264,1948,2257,2216,1996,1692,1277,959,620,299
270500,Mata Grande,25216,4755,4758,4460,3488,2662,2184,1456,973,480
270510,Matriz de Camaragibe,24642,4262,4705,4407,3616,3063,2148,1425,709,307
270520,Messias,17856,3267,3638,3223,2676,2124,1376,887,462,203
270530,Minador do Negrão,5329,759,845,896,797,718,542,413,261,98
270540,Monteirópolis,7159,1310,1358,1343,990,782,588,402,255,131
270550,Murici,28236,5040,5650,5157,4277,3257,2280,1453,771,351
270560,Novo Lino,12690,2344,2463,2307,1975,1460,1036,611,339,155
270570,Olho d'Água das Flores,21688,3520,3942,3895,3181,2632,2006,1284,807,421
270580,Olho d'Água do Casado,9373,1725,1815,1822,1346,959,799,462,315,130
270590,Olho d'Água Grande,5123,961,936,875,728,566,420,296,231,110
270600,Olivença,11624,1845,2002,2215,1696,1350,1044,733,483,256
270610,Ouro Branco,11496,1965,2051,1973,1608,1331,1076,721,505,266
270620,Palestina,5011,882,896,913,638,586,466,299,215,116
270630,Palmeira dos Índios,73218,10486,12094,11737,11272,9554,7767,5285,3402,1621
270640,Pão de Açúcar,24399,4182,4093,4566,3492,2858,2277,1531,920,480
270642,Pariconha,10533,1853,1965,1770,1450,1232,918,623,499,223
270644,Paripueira,13176,2133,2452,2405,2020,1802,1149,719,350,146
270650,Passo de Camaragibe,15245,2900,3057,2720,2275,1815,1143,766,376,193
270660,Paulo Jacinto,7564,1089,1309,1235,1183,963,720,562,337,166
270670,Penedo,63683,9720,10973,11273,10206,8011,6226,4046,2117,1111
270680,Piaçabuçu,17827,2945,3237,3170,2746,2147,1641,1069,576,296
270690,Pilar,35111,5851,6523,5872,5455,4475,3193,2169,1106,467
270700,Pindoba,2908,430,508,493,430,407,295,207,80,58
270710,Piranhas,25039,4647,4867,4805,3549,2749,1999,1329,788,306
270720,Poço das Trincheiras,14386,2790,2777,2763,1947,1540,1274,705,402,188
270730,Porto Calvo,27165,4670,5243,5011,3983,3387,2250,1426,803,392
270740,Porto de Pedras,7786,1314,1441,1295,1175,1010,767,459,215,110
270750,Porto Real do Colégio,20066,3209,3493,3592,3092,2444,1905,1257,719,355
270760,Quebrangulo,11294,1720,1908,2060,1715,1453,1051,748,439,200
270770,Rio Largo,75120,11312,13669,13762,11277,10109,7389,4464,2179,959
270780,Roteiro,6664,1433,1483,1171,956,666,421,310,169,55
270790,Santa Luzia do Norte,7296,1123,1327,1277,1071,992,648,482,264,112
270800,Santana do Ipanema,47654,8081,8973,8718,7034,5579,4216,2620,1618,815
270810,Santana do Mundaú,10740,1829,1908,1974,1661,1281,943,652,335,157
270820,São Brás,6961,1097,1160,1174,967,906,730,489,291,147
270830,São José da Laje,23927,4126,4599,4475,3332,2795,1996,1440,774,390
270840,São José da Tapera,32260,6402,6343,6264,4306,3232,2543,1597,1064,509
270850,São Luís do Quitunde,34555,6530,7307,6514,5012,3944,2562,1584,777,325
270860,São Miguel dos Campos,61251,9894,11931,10952,10051,7563,5284,3291,1619,666
270870,São Miguel dos Milagres,7951,1357,1462,1316,1207,1066,712,479,240,112
270880,São Sebastião,34152,5877,6365,6166,5155,3921,2970,2038,1147,513
270890,Satuba,13828,1938,2498,2534,2242,1923,1396,759,383,155
270895,Senador Rui Palmeira,13870,2720,2753,2623,1794,1415,1128,690,519,228
270900,Tanque d'Arca,6162,898,977,1061,985,798,587,426,290,140
270910,Taquarana,19980,3116,3266,3323,2959,2465,2031,1496,944,380
270915,Teotônio Vilela,44169,8107,8661,8121,6478,5063,3638,2399,1243,459
270920,Traipu,27715,5040,5240,4908,3796,2991,2524,1635,1070,511
270930,União dos Palmares,65611,10864,12128,11752,9913,7926,5831,3977,2218,1002
270940,Viçosa,25733,4101,4583,4500,3800,3264,2497,1704,855,429
280010,Amparo de São Francisco,2374,388,395,414,381,297,226,136,89,48
280020,Aquidabã,21563,3266,3382,3744,3303,2821,2165,1504,912,466
280030,Aracaju,657013,82803,100275,109007,119347,95932,71135,45884,22861,9769
280040,Arauá,10056,1604,1606,1797,1572,1323,1039,625,342,148
280050,Areia Branca,18542,2981,3121,3434,2962,2467,1755,1009,540,273
280060,Barra dos Coqueiros,30407,4698,5054,5489,5015,4209,3153,1669,780,340
280067,Boquim,26816,3971,4188,4539,4040,3680,3011,1813,1116,458
280070,Brejo Grande,8309,1693,1494,1585,1250,934,630,403,202,118
280100,Campo do Brito,18109,2715,2817,3109,2803,2361,1874,1272,761,397
280110,Canhoba,4008,680,659,707,594,504,409,232,154,69
280120,Canindé de São Francisco,29900,5634,5806,5922,4573,3583,2267,1176,671,268
280130,Capela,34213,5744,5910,6166,5685,4138,2978,1943,1100,549
280140,Carira,22082,3411,3557,3808,3415,2777,2219,1529,927,439
280150,Carmópolis,16634,2934,3168,3377,2747,1943,1337,724,287,117
280160,Cedro de São João,5897,886,930,900,903,770,686,401,287,134
280170,Cristinápolis,17874,3240,3275,3362,2768,2199,1500,849,485,196
280190,Cumbe,3987,525,614,683,617,577,428,262,192,89
280200,Divina Pastora,5138,904,899,922,777,627,494,298,151,66
280210,Estância,69184,10485,11048,12470,11421,9052,7037,4372,2237,1062
280220,Feira Nova,5584,850,937,976,835,732,574,372,210,98
280230,Frei Paulo,15421,2294,2399,2927,2479,2004,1483,973,578,284
280240,Gararu,11604,1835,1860,1955,1811,1585,1224,702,437,195
280250,General Maynard,3346,497,546,617,570,447,316,200,106,47
280260,Gracho Cardoso,5818,841,845,945,888,789,636,458,272,144
280270,Ilha das Flores,8520,1621,1456,1528,1228,1033,768,444,274,168
280280,Indiaroba,17957,3568,3386,3386,2714,2022,1388,831,448,214
280290,Itabaiana,95427,13805,15600,17409,15969,12795,9437,5846,3159,1407
280300,Itabaianinha,41928,7270,7342,7423,6669,5112,3776,2411,1313,612
280310,Itabi,4903,628,663,777,685,702,645,437,253,113
280320,Itaporanga d'Ajuda,34356,5743,5793,6322,5611,4538,3097,1749,1038,465
280330,Japaratuba,18743,2751,2969,3470,3041,2408,1984,1177,645,298
280340,Japoatã,13434,2360,2352,2307,2074,1677,1258,737,467,202
280350,Lagarto,104408,14832,16404,18780,16665,13821,11051,6995,3983,1877
280360,Laranjeiras,29826,4961,5374,5620,5183,3761,2575,1393,698,261
280370,Macambira,6919,1015,1028,1169,1031,919,738,525,320,174
280380,Malhada dos Bois,3682,649,609,644,571,504,363,178,110,54
280390,Malhador,12618,1932,1939,2180,2009,1722,1305,876,456,199
280400,Maruim,17213,2999,3034,3062,2851,2222,1552,874,444,175
280410,Moita Bonita,11335,1496,1537,1897,1798,1618,1199,891,589,310
280420,Monte Alegre de Sergipe,15031,2674,2678,2691,2310,1899,1380,787,434,178
280430,Muribeca,7625,1097,1171,1403,1294,1042,757,486,258,117
280440,Neópolis,18719,2926,2958,3308,2906,2405,1943,1236,685,352
280445,Nossa Senhora Aparecida,8796,1183,1253,1520,1366,1327,942,645,396,164
280450,Nossa Senhora da Glória,36924,5570,6212,6783,6194,4695,3626,2133,1202,509
280460,Nossa Senhora das Dores,26629,4094,4280,4695,4275,3438,2645,1761,982,459
280470,Nossa Senhora de Lourdes,6483,1014,983,1142,965,831,730,447,261,110
280480,Nossa Senhora do Socorro,183628,28577,31808,35913,29599,23958,19047,9645,3830,1251
280490,Pacatuba,14428,2573,2475,2660,2377,1685,1191,794,449,224
280500,Pedra Mole,3261,468,463,574,550,446,341,238,118,63
280510,Pedrinhas,9602,1522,1581,1754,1470,1229,988,582,326,150
280520,Pinhão,6576,938,973,1135,1000,847,721,513,319,130
280530,Pirambu,9280,1642,1649,1673,1452,1114,863,500,261,126
280540,Poço Redondo,34775,6615,6410,6865,5169,3892,2789,1644,1002,389
280550,Poço Verde,23728,3283,3535,4176,3519,3100,2569,1803,1186,557
280560,Porto da Folha,28596,4894,4756,5265,4502,3556,2560,1624,973,466
280570,Propriá,29626,4430,4732,5248,4804,3713,3374,1834,980,511
280580,Riachão do Dantas,19805,3068,3146,3662,3062,2608,1949,1165,772,373
280590,Riachuelo,10213,1769,1859,1837,1709,1284,878,499,265,113
280600,Ribeirópolis,18652,2460,2701,3254,3051,2564,2018,1316,860,428
280610,Rosário do Catete,10855,1878,1944,1956,1804,1438,985,523,233,94
280620,Salgado,19998,2953,3062,3580,3138,2889,2049,1230,759,338
280630,Santa Luzia do Itanhy,14035,2746,2534,2628,2116,1611,1152,732,364,152
280650,Santa Rosa de Lima,3913,643,666,680,570,511,361,236,161,85
280640,Santana do São Francisco,7780,1379,1329,1459,1292,995,637,365,215,109
280660,Santo Amaro das Brotas,12102,2083,1966,2035,1944,1547,1190,747,392,198
280670,São Cristóvão,90072,14085,15025,16433,15179,11822,8912,5365,2297,954
280680,São Domingos,11137,1740,1703,1913,1710,1527,1060,798,472,214
280690,São Francisco,3724,548,621,650,567,495,410,239,133,61
280700,São Miguel do Aleixo,3930,521,613,738,625,521,392,276,164,80
280710,Simão Dias,40484,5549,6212,7317,6518,5318,4344,2617,1714,895
280720,Siriri,8893,1633,1545,1555,1309,1080,796,521,304,150
280730,Telha,3227,495,515,636,511,445,305,175,98,47
280740,Tobias Barreto,52191,7376,8239,9518,8277,6737,5486,3427,2120,1011
280750,Tomar do Geru,13536,2104,2147,2566,2214,1808,1310,742,444,201
280760,Umbaúba,25294,4223,4431,4621,4157,3134,2316,1414,698,300
290010,Abaíra,8739,907,1054,1117,1297,1161,1147,1006,621,429
290020,Abaré,20086,3518,3711,3524,3100,2377,1707,1078,710,361
290030,Acajutiba,15159,2536,2576,2473,2142,1876,1491,1032,633,400
290035,Adustina,17040,2307,2706,3002,2692,2188,1868,1149,760,368
290040,Água Fria,16970,2322,2533,3007,2781,2119,1637,1179,916,476
290060,Aiquara,4446,618,636,653,727,552,498,409,217,136
290070,Alagoinhas,151596,19083,22903,24696,26370,22535,16902,10290,5787,3030
290080,Alcobaça,22470,3832,3856,3928,3287,2766,2169,1509,773,350
290090,Almadina,5464,713,729,828,813,681,638,543,336,183
290100,Amargosa,37241,4814,5863,6229,5852,5079,3913,2651,1647,1193
290110,Amélia Rodrigues,25102,3563,4039,4057,4066,3574,2696,1733,936,438
290115,América Dourada,16094,2825,2737,2683,2236,2009,1605,1040,634,325
290120,Anagé,22005,2817,2983,3092,3149,2962,2612,2075,1492,823
290130,Andaraí,13143,2117,2298,2373,2054,1515,1197,828,518,243
290135,Andorinha,14595,1969,2255,2574,2449,2009,1508,883,617,331
290140,Angical,13977,1953,2102,2305,2310,1758,1455,1045,709,340
290150,Anguera,11221,1385,1596,1721,1910,1633,1182,808,626,360
290160,Antas,19291,2191,2699,3214,3260,2669,2200,1398,1064,596
290170,Antônio Cardoso,11683,1792,1843,2016,1913,1441,1134,696,526,322
290180,Antônio Gonçalves,11798,1788,1849,1903,1802,1540,1193,867,552,304
290190,Aporá,17731,2674,2852,3022,2568,2248,1812,1264,842,449
290195,Apuarema,7330,1104,1101,1256,1182,886,732,574,321,174
290205,Araças,12177,2041,2150,2319,2014,1497,1021,663,313,159
290200,Aracatu,13135,1668,1845,1962,2047,1702,1575,1150,765,421
290210,Araci,54379,9058,9431,9778,8004,6362,5038,3295,2343,1070
290220,Aramari,11397,1459,1762,1987,1997,1662,1132,725,441,232
290225,Arataca,11019,2137,1965,1820,1599,1288,970,689,378,173
290230,Aratuípe,8825,1263,1418,1635,1480,1198,847,556,288,140
290240,Aurelino Leal,11531,1864,1818,1918,1905,1407,1147,770,452,250
290250,Baianópolis,13877,2285,2212,2218,2229,1732,1349,926,605,321
290260,Baixa Grande,20468,3305,3231,3157,2908,2573,2131,1564,1022,577
290265,Banzaê,13229,2108,2136,2275,2024,1630,1305,815,629,307
290270,Barra,53578,10013,9961,10031,8049,5635,4349,2886,1756,898
290280,Barra da Estiva,20598,3144,3657,3744,3510,2398,1799,1250,712,384
290290,Barra do Choça,31603,5102,5534,5173,4853,3707,2945,2124,1457,708
290300,Barra do Mendes,13865,1946,2013,2025,1961,1709,1586,1307,879,439
290310,Barra do Rocha,5714,872,876,919,1024,715,603,397,212,96
290320,Barreiras,155439,23748,28011,28734,27533,19982,14075,7882,3776,1698
290323,Barro Alto,14931,2308,2459,2509,2185,1897,1534,1015,687,337
290330,Barro Preto,5591,774,841,873,817,749,677,483,254,123
290327,Barrocas,15978,2460,2712,2699,2945,2080,1381,871,594,236
290340,Belmonte,23328,3853,4005,4010,3588,2861,2152,1587,848,424
290350,Belo Campo,17211,2319,2668,2716,2456,2135,1932,1408,1002,575
290360,Biritinga,15979,2345,2564,2741,2607,1977,1567,1026,723,429
290370,Boa Nova,12633,1614,1883,2076,1796,1498,1380,1108,812,466
290380,Boa Vista do Tupim,18576,3010,2900,3231,2578,2220,1888,1344,918,487
290390,Bom Jesus da Lapa,69148,11466,12049,11870,11368,8497,6556,4003,2227,1112
290395,Bom Jesus da Serra,9880,1403,1593,1571,1537,1165,973,753,568,317
290400,Boninal,14368,2028,2241,2430,2177,1679,1467,1101,776,469
290405,Bonito,16764,2897,3180,3388,2454,1925,1370,861,498,191
290410,Boquira,21508,2843,3293,3648,3271,2669,2250,1593,1238,703
290420,Botuporã,10211,1269,1561,1708,1485,1321,1199,801,557,310
290430,Brejões,14295,1977,2271,2416,2274,1730,1466,1123,617,421
290440,Brejolândia,10557,1430,1470,1486,1683,1433,1281,876,608,290
290450,Brotas de Macaúbas,10231,1418,1440,1565,1394,1217,1208,917,664,408
290460,Brumado,67195,8189,9652,10675,11389,9646,7720,5030,3235,1659
290470,Buerarema,18349,2459,2586,2812,2734,2289,2179,1727,1004,559
290475,Buritirama,21174,3487,3660,4132,3367,2459,1743,1201,750,375
290480,Caatiba,6758,942,1177,1079,1052,874,664,479,331,160
290485,Cabaceiras do Paraguaçu,18807,3110,3361,3446,3044,2217,1554,1025,666,384
290490,Cachoeira,33470,4374,5477,5854,5804,4618,3285,2123,1220,715
290500,Caculé,23170,2705,3329,3739,3812,3110,2628,1846,1281,720
290510,Caém,9213,1583,1636,1466,1188,1045,921,622,487,265
290515,Caetanos,14542,1896,2319,2281,2416,1884,1507,1121,743,375
290520,Caetité,50975,6632,7775,8763,8496,6536,5335,3719,2307,1412
290530,Cafarnaum,18437,3181,3173,3253,2730,2187,1714,1172,692,335
290540,Cairu,18176,3064,3402,3425,3257,2391,1451,736,309,141
290550,Caldeirão Grande,13327,2232,2265,2167,1951,1545,1262,964,637,304
290560,Camacan,31988,5492,5365,5015,4852,3722,3175,2394,1306,667
290570,Camaçari,299132,44051,50950,52865,55056,42307,27961,16699,6755,2488
290580,Camamu,35316,6881,6538,6469,5228,3713,2875,2055,1057,500
290590,Campo Alegre de Lourdes,28798,4642,4610,4874,4248,3428,2970,2027,1324,675
290600,Campo Formoso,71206,11093,12095,12134,11020,9292,6839,4598,2820,1315
290610,Canápolis,9711,1576,1517,1615,1361,1161,1020,723,484,254
290620,Canarana,26176,4100,4423,4395,3931,3264,2650,1820,1078,515
290630,Canavieiras,31099,4545,4936,5018,4601,4041,3271,2452,1425,810
290640,Candeal,8258,1027,1250,1275,1228,1186,896,647,496,253
290650,Candeias,87076,12027,13944,14533,15500,12966,8952,5520,2637,997
290660,Candiba,14319,1713,2004,2227,2347,1857,1753,1225,754,439
290670,Cândido Sales,25189,3691,4126,3875,3604,3271,2878,1891,1203,650
290680,Cansanção,34834,5577,5828,6001,5035,4221,3473,2255,1603,841
290682,Canudos,16668,2772,2812,2814,2433,2147,1617,995,702,376
290685,Capela do Alto Alegre,11637,1374,1565,1705,1719,1499,1488,1060,798,429
290687,Capim Grosso,30662,4768,4922,5066,4923,4069,2840,1978,1375,721
290689,Caraíbas,8951,1061,1231,1225,1265,1187,1089,884,638,371
290690,Caravelas,22016,3448,3743,3780,3489,2717,2165,1485,785,404
290700,Cardeal da Silva,9295,1596,1683,1822,1481,1006,784,482,289,152
290710,Carinhanha,29018,4988,5053,5216,4495,3373,2554,1730,1066,543
290720,Casa Nova,71969,12147,12777,12278,11071,9055,6496,4072,2735,1338
290730,Castro Alves,26264,3535,3973,4567,4450,3578,2671,1685,1151,654
290740,Catolândia,3577,515,481,499,575,507,413,292,198,97
290750,Catu,54704,7030,8163,8756,9932,8267,5958,3786,1900,912
290755,Caturama,9329,1125,1349,1434,1522,1217,997,861,538,286
290760,Central,17266,2608,2679,2706,2502,2261,1927,1347,836,400
290770,Chorrochó,11177,1733,1985,1918,1663,1344,1084,658,508,284
290780,Cícero Dantas,32515,3988,4600,5113,4935,4208,4073,2667,1932,999
290790,Cipó,17300,2732,2889,3014,2807,2107,1636,1051,705,359
290800,Coaraci,16993,2221,2444,2279,2343,2142,2013,1771,1113,667
290810,Cocos,18777,2803,3005,3125,2793,2257,1952,1410,944,488
290820,Conceição da Feira,22581,3295,3736,3683,3854,3289,2136,1344,804,440
290830,Conceição do Almeida,17247,1987,2324,2753,2887,2654,2143,1292,740,467
290840,Conceição do Coité,66612,9732,10702,10963,10961,9135,6511,4270,2949,1389
290850,Conceição do Jacuípe,33153,4584,5319,5132,5686,4911,3519,2158,1245,599
290860,Conde,25837,4552,4790,4797,3778,2975,2241,1446,789,469
290870,Condeúba,17247,2265,2421,2631,2578,2264,1973,1483,1037,595
290880,Contendas do Sincorá,4066,532,582,634,609,493,490,381,215,130
290890,Coração de Maria,22605,3204,3358,3780,3581,3111,2323,1622,1040,586
290900,Cordeiros,8614,925,1157,1407,1329,1180,1006,767,529,314
290910,Coribe,14194,1916,1970,2188,2198,1862,1662,1230,799,369
290920,Coronel João Sá,15895,2438,2673,2856,2277,1937,1569,1040,733,372
290930,Correntina,32137,4610,5134,5480,5084,4138,3388,2199,1359,745
290940,Cotegipe,13782,2025,2195,2373,2173,1620,1492,1059,566,279
290950,Cravolândia,5349,756,826,867,860,649,539,432,256,164
290960,Crisópolis,21103,3144,3346,3583,3102,2800,2063,1515,1054,496
290970,Cristópolis,13910,1953,2095,2270,2301,1800,1482,976,668,365
290980,Cruz das Almas,63239,7790,9378,10250,11195,9541,7167,4318,2284,1316
290990,Curaçá,34700,5904,6014,5999,5340,4252,3122,1936,1390,743
291000,Dário Meira,10710,1741,1687,1762,1605,1212,1052,876,505,270
291005,Dias d'Ávila,81089,12831,14173,14479,14181,11065,7326,4473,1876,685
291010,Dom Basílio,12199,1589,1835,1911,2087,1610,1378,906,578,305
291020,Dom Macedo Costa,4058,505,562,641,674,601,439,318,194,124
291030,Elísio Medrado,8122,999,1078,1171,1253,1114,1007,733,450,317
291040,Encruzilhada,17006,2801,3056,2820,2452,1937,1688,1175,732,345
291050,Entre Rios,41780,6644,7196,7721,6746,5483,3782,2374,1233,601
290050,Érico Cardoso,10610,1184,1465,1808,1827,1347,1176,841,608,354
