,Rt_high_95,Rt_low_95,Rt_most_likely,Rt_most_likely_growth,Rt_most_likely_mavg,Rt_most_likely_mavg_100k,last_updated,state_num_id,data_last_refreshed
2598,1.37,1.16,1.27,estabilizando,1.4,1.4,2020-06-14,29,2020-09-16 18:31:26
2599,1.34,1.13,1.25,estabilizando,1.3,1.3,2020-06-15,29,2020-09-16 18:31:26
2600,1.31,1.1,1.22,estabilizando,1.3,1.3,2020-06-16,29,2020-09-16 18:31:26
2601,1.29,1.08,1.2,estabilizando,1.3,1.3,2020-06-17,29,2020-09-16 18:31:26
2602,1.28,1.08,1.18,estabilizando,1.2,1.2,2020-06-18,29,2020-09-16 18:31:26
2603,1.27,1.07,1.17,estabilizando,1.2,1.2,2020-06-19,29,2020-09-16 18:31:26
2604,1.27,1.07,1.18,estabilizando,1.2,1.2,2020-06-20,29,2020-09-16 18:31:26
2605,1.28,1.08,1.19,estabilizando,1.2,1.2,2020-06-21,29,2020-09-16 18:31:26
2606,1.3,1.1,1.21,estabilizando,1.2,1.2,2020-06-22,29,2020-09-16 18:31:26
2607,1.32,1.12,1.23,estabilizando,1.2,1.2,2020-06-23,29,2020-09-16 18:31:26
2608,1.37,1.17,1.28,estabilizando,1.2,1.2,2020-06-24,29,2020-09-16 18:31:26
2609,1.43,1.24,1.34,estabilizando,1.2,1.2,2020-06-25,29,2020-09-16 18:31:26
2610,1.5,1.31,1.41,estabilizando,1.3,1.3,2020-06-26,29,2020-09-16 18:31:26
2611,1.55,1.36,1.47,estabilizando,1.3,1.3,2020-06-27,29,2020-09-16 18:31:26
2612,1.58,1.4,1.5,estabilizando,1.3,1.3,2020-06-28,29,2020-09-16 18:31:26
2613,1.58,1.4,1.5,estabilizando,1.4,1.4,2020-06-29,29,2020-09-16 18:31:26
2614,1.57,1.4,1.49,estabilizando,1.4,1.4,2020-06-30,29,2020-09-16 18:31:26
2615,1.53,1.36,1.45,estabilizando,1.5,1.5,2020-07-01,29,2020-09-16 18:31:26
2616,1.48,1.31,1.41,estabilizando,1.5,1.5,2020-07-02,29,2020-09-16 18:31:26
2617,1.43,1.27,1.35,estabilizando,1.5,1.5,2020-07-03,29,2020-09-16 18:31:26
2618,1.37,1.21,1.3,estabilizando,1.4,1.4,2020-07-04,29,2020-09-16 18:31:26
2619,1.32,1.16,1.25,estabilizando,1.4,1.4,2020-07-05,29,2020-09-16 18:31:26
2620,1.29,1.13,1.22,estabilizando,1.4,1.4,2020-07-06,29,2020-09-16 18:31:26
2621,1.26,1.1,1.19,estabilizando,1.3,1.3,2020-07-07,29,2020-09-16 18:31:26
2622,1.25,1.09,1.18,estabilizando,1.3,1.3,2020-07-08,29,2020-09-16 18:31:26
2623,1.23,1.07,1.17,estabilizando,1.2,1.2,2020-07-09,29,2020-09-16 18:31:26
2624,1.22,1.06,1.15,estabilizando,1.2,1.2,2020-07-10,29,2020-09-16 18:31:26
2625,1.21,1.05,1.14,estabilizando,1.2,1.2,2020-07-11,29,2020-09-16 18:31:26
2626,1.19,1.03,1.12,estabilizando,1.2,1.2,2020-07-12,29,2020-09-16 18:31:26
2627,1.18,1.02,1.11,estabilizando,1.2,1.2,2020-07-13,29,2020-09-16 18:31:26
2628,1.17,1.01,1.1,estabilizando,1.1,1.1,2020-07-14,29,2020-09-16 18:31:26
2629,1.15,0.99,1.09,estabilizando,1.1,1.1,2020-07-15,29,2020-09-16 18:31:26
2630,1.14,0.98,1.07,estabilizando,1.1,1.1,2020-07-16,29,2020-09-16 18:31:26
2631,1.12,0.96,1.05,estabilizando,1.1,1.1,2020-07-17,29,2020-09-16 18:31:26
2632,1.11,0.95,1.04,estabilizando,1.1,1.1,2020-07-18,29,2020-09-16 18:31:26
2633,1.11,0.95,1.04,estabilizando,1.1,1.1,2020-07-19,29,2020-09-16 18:31:26
2634,1.11,0.95,1.05,estabilizando,1.1,1.1,2020-07-20,29,2020-09-16 18:31:26
2635,1.13,0.97,1.07,estabilizando,1.1,1.1,2020-07-21,29,2020-09-16 18:31:26
2636,1.17,1.01,1.1,estabilizando,1.1,1.1,2020-07-22,29,2020-09-16 18:31:26
2637,1.21,1.05,1.14,estabilizando,1.1,1.1,2020-07-23,29,2020-09-16 18:31:26
2638,1.25,1.09,1.18,estabilizando,1.1,1.1,2020-07-24,29,2020-09-16 18:31:26
2639,1.27,1.11,1.21,estabilizando,1.1,1.1,2020-07-25,29,2020-09-16 18:31:26
2640,1.28,1.12,1.21,estabilizando,1.1,1.1,2020-07-26,29,2020-09-16 18:31:26
2641,1.27,1.12,1.2,estabilizando,1.2,1.2,2020-07-27,29,2020-09-16 18:31:26
2642,1.25,1.1,1.18,estabilizando,1.2,1.2,2020-07-28,29,2020-09-16 18:31:26
2643,1.22,1.07,1.15,estabilizando,1.2,1.2,2020-07-29,29,2020-09-16 18:31:26
2644,1.19,1.04,1.13,estabilizando,1.2,1.2,2020-07-30,29,2020-09-16 18:31:26
2645,1.17,1.02,1.1,estabilizando,1.2,1.2,2020-07-31,29,2020-09-16 18:31:26
2646,1.15,1.0,1.08,estabilizando,1.2,1.2,2020-08-01,29,2020-09-16 18:31:26
2647,1.13,0.98,1.07,estabilizando,1.1,1.1,2020-08-02,29,2020-09-16 18:31:26
2648,1.12,0.97,1.06,estabilizando,1.1,1.1,2020-08-03,29,2020-09-16 18:31:26
2649,1.12,0.97,1.05,estabilizando,1.1,1.1,2020-08-04,29,2020-09-16 18:31:26
2650,1.11,0.96,1.05,estabilizando,1.1,1.1,2020-08-05,29,2020-09-16 18:31:26
2651,1.11,0.96,1.04,estabilizando,1.1,1.1,2020-08-06,29,2020-09-16 18:31:26
2652,1.1,0.95,1.04,estabilizando,1.1,1.1,2020-08-07,29,2020-09-16 18:31:26
2653,1.1,0.95,1.04,estabilizando,1.1,1.1,2020-08-08,29,2020-09-16 18:31:26
2654,1.1,0.95,1.04,estabilizando,1.0,1.0,2020-08-09,29,2020-09-16 18:31:26
2655,1.1,0.95,1.03,estabilizando,1.0,1.0,2020-08-10,29,2020-09-16 18:31:26
2656,1.09,0.94,1.03,estabilizando,1.0,1.0,2020-08-11,29,2020-09-16 18:31:26
2657,1.09,0.94,1.02,estabilizando,1.0,1.0,2020-08-12,29,2020-09-16 18:31:26
2658,1.08,0.93,1.02,estabilizando,1.0,1.0,2020-08-13,29,2020-09-16 18:31:26
2659,1.08,0.93,1.02,estabilizando,1.0,1.0,2020-08-14,29,2020-09-16 18:31:26
2660,1.09,0.94,1.02,estabilizando,1.0,1.0,2020-08-15,29,2020-09-16 18:31:26
2661,1.09,0.94,1.02,estabilizando,1.0,1.0,2020-08-16,29,2020-09-16 18:31:26
2662,1.09,0.94,1.03,estabilizando,1.0,1.0,2020-08-17,29,2020-09-16 18:31:26
2663,1.09,0.94,1.03,estabilizando,1.0,1.0,2020-08-18,29,2020-09-16 18:31:26
2664,1.08,0.93,1.02,estabilizando,1.0,1.0,2020-08-19,29,2020-09-16 18:31:26
2665,1.06,0.91,1.0,estabilizando,1.0,1.0,2020-08-20,29,2020-09-16 18:31:26
2666,1.03,0.88,0.97,estabilizando,1.0,1.0,2020-08-21,29,2020-09-16 18:31:26
2667,1.01,0.86,0.94,estabilizando,1.0,1.0,2020-08-22,29,2020-09-16 18:31:26
2668,0.99,0.84,0.92,estabilizando,1.0,1.0,2020-08-23,29,2020-09-16 18:31:26
2669,0.99,0.84,0.92,estabilizando,1.0,1.0,2020-08-24,29,2020-09-16 18:31:26
2670,1.0,0.85,0.93,estabilizando,1.0,1.0,2020-08-25,29,2020-09-16 18:31:26
2671,1.02,0.87,0.95,estabilizando,0.9,0.9,2020-08-26,29,2020-09-16 18:31:26
2672,1.05,0.9,0.98,estabilizando,0.9,0.9,2020-08-27,29,2020-09-16 18:31:26
2673,1.08,0.93,1.01,estabilizando,1.0,1.0,2020-08-28,29,2020-09-16 18:31:26
2674,1.09,0.94,1.02,estabilizando,1.0,1.0,2020-08-29,29,2020-09-16 18:31:26
2675,1.09,0.94,1.02,estabilizando,1.0,1.0,2020-08-30,29,2020-09-16 18:31:26
2676,1.08,0.93,1.01,estabilizando,1.0,1.0,2020-08-31,29,2020-09-16 18:31:26
2677,1.06,0.91,1.0,estabilizando,1.0,1.0,2020-09-01,29,2020-09-16 18:31:26
2678,1.03,0.88,0.97,estabilizando,1.0,1.0,2020-09-02,29,2020-09-16 18:31:26
2679,1.01,0.86,0.94,estabilizando,1.0,1.0,2020-09-03,29,2020-09-16 18:31:26
2680,1.0,0.85,0.93,estabilizando,1.0,1.0,2020-09-04,29,2020-09-16 18:31:26
2681,1.0,0.85,0.93,estabilizando,1.0,1.0,2020-09-05,29,2020-09-16 18:31:26
2682,7.84,0.67,3.0,estabilizando,,,2020-03-14,31,2020-09-16 18:31:26
2683,7.13,0.66,2.9,estabilizando,,,2020-03-15,31,2020-09-16 18:31:26
2684,7.25,0.76,3.15,estabilizando,,,2020-03-16,31,2020-09-16 18:31:26
2685,6.47,0.77,2.96,estabilizando,,,2020-03-17,31,2020-09-16 18:31:26
2686,6.33,0.85,3.08,estabilizando,,,2020-03-18,31,2020-09-16 18:31:26
2687,6.03,0.92,3.11,estabilizando,,,2020-03-19,31,2020-09-16 18:31:26
2688,5.93,1.08,3.29,estabilizando,3.1,3.1,2020-03-20,31,2020-09-16 18:31:26
2689,5.44,1.11,3.11,estabilizando,3.1,3.1,2020-03-21,31,2020-09-16 18:31:26
2690,5.17,1.18,3.09,estabilizando,3.1,3.1,2020-03-22,31,2020-09-16 18:31:26
2691,5.0,1.32,3.13,estabilizando,3.1,3.1,2020-03-23,31,2020-09-16 18:31:26
2692,4.62,1.3,2.97,estabilizando,3.1,3.1,2020-03-24,31,2020-09-16 18:31:26
2693,4.32,1.31,2.81,estabilizando,3.1,3.1,2020-03-25,31,2020-09-16 18:31:26
2694,4.03,1.27,2.68,estabilizando,3.0,3.0,2020-03-26,31,2020-09-16 18:31:26
2695,3.8,1.26,2.56,estabilizando,2.9,2.9,2020-03-27,31,2020-09-16 18:31:26
2696,3.54,1.19,2.4,estabilizando,2.8,2.8,2020-03-28,31,2020-09-16 18:31:26
2697,3.35,1.16,2.28,estabilizando,2.7,2.7,2020-03-29,31,2020-09-16 18:31:26
2698,3.17,1.11,2.18,estabilizando,2.6,2.6,2020-03-30,31,2020-09-16 18:31:26
2699,3.0700000000000003,1.12,2.12,estabilizando,2.4,2.4,2020-03-31,31,2020-09-16 18:31:26
2700,2.96,1.12,2.04,estabilizando,2.3,2.3,2020-04-01,31,2020-09-16 18:31:26
2701,2.85,1.09,2.0,estabilizando,2.2,2.2,2020-04-02,31,2020-09-16 18:31:26
2702,2.79,1.11,1.99,estabilizando,2.1,2.1,2020-04-03,31,2020-09-16 18:31:26
2703,2.71,1.11,1.94,estabilizando,2.1,2.1,2020-04-04,31,2020-09-16 18:31:26
2704,2.65,1.12,1.92,estabilizando,2.0,2.0,2020-04-05,31,2020-09-16 18:31:26
2705,2.56,1.1,1.86,estabilizando,2.0,2.0,2020-04-06,31,2020-09-16 18:31:26
2706,2.5,1.1,1.82,estabilizando,1.9,1.9,2020-04-07,31,2020-09-16 18:31:26
2707,2.44,1.1,1.78,estabilizando,1.9,1.9,2020-04-08,31,2020-09-16 18:31:26
2708,2.36,1.07,1.73,estabilizando,1.9,1.9,2020-04-09,31,2020-09-16 18:31:26
2709,2.29,1.04,1.7,estabilizando,1.8,1.8,2020-04-10,31,2020-09-16 18:31:26
2710,2.22,1.01,1.65,estabilizando,1.8,1.8,2020-04-11,31,2020-09-16 18:31:26
2711,2.18,1.01,1.62,estabilizando,1.7,1.7,2020-04-12,31,2020-09-16 18:31:26
2712,2.13,1.0,1.59,estabilizando,1.7,1.7,2020-04-13,31,2020-09-16 18:31:26
2713,2.09,0.99,1.56,estabilizando,1.7,1.7,2020-04-14,31,2020-09-16 18:31:26
2714,2.05,0.98,1.53,estabilizando,1.6,1.6,2020-04-15,31,2020-09-16 18:31:26
2715,2.02,0.98,1.52,estabilizando,1.6,1.6,2020-04-16,31,2020-09-16 18:31:26
2716,1.98,0.96,1.5,estabilizando,1.6,1.6,2020-04-17,31,2020-09-16 18:31:26
2717,1.98,0.99,1.49,estabilizando,1.5,1.5,2020-04-18,31,2020-09-16 18:31:26
2718,1.94,0.97,1.48,estabilizando,1.5,1.5,2020-04-19,31,2020-09-16 18:31:26
2719,1.91,0.96,1.46,estabilizando,1.5,1.5,2020-04-20,31,2020-09-16 18:31:26
2720,1.88,0.95,1.45,estabilizando,1.5,1.5,2020-04-21,31,2020-09-16 18:31:26
2721,1.86,0.95,1.43,estabilizando,1.5,1.5,2020-04-22,31,2020-09-16 18:31:26
2722,1.84,0.95,1.42,estabilizando,1.5,1.5,2020-04-23,31,2020-09-16 18:31:26
2723,1.82,0.95,1.41,estabilizando,1.4,1.4,2020-04-24,31,2020-09-16 18:31:26
2724,1.81,0.96,1.4,estabilizando,1.4,1.4,2020-04-25,31,2020-09-16 18:31:26
2725,1.79,0.95,1.4,estabilizando,1.4,1.4,2020-04-26,31,2020-09-16 18:31:26
2726,1.78,0.96,1.39,estabilizando,1.4,1.4,2020-04-27,31,2020-09-16 18:31:26
2727,1.76,0.95,1.39,estabilizando,1.4,1.4,2020-04-28,31,2020-09-16 18:31:26
2728,1.76,0.97,1.39,estabilizando,1.4,1.4,2020-04-29,31,2020-09-16 18:31:26
2729,1.77,1.0,1.39,estabilizando,1.4,1.4,2020-04-30,31,2020-09-16 18:31:26
2730,1.76,1.0,1.41,estabilizando,1.4,1.4,2020-05-01,31,2020-09-16 18:31:26
2731,1.77,1.03,1.41,estabilizando,1.4,1.4,2020-05-02,31,2020-09-16 18:31:26
2732,1.77,1.04,1.43,estabilizando,1.4,1.4,2020-05-03,31,2020-09-16 18:31:26
2733,1.79,1.08,1.45,estabilizando,1.4,1.4,2020-05-04,31,2020-09-16 18:31:26
2734,1.8,1.11,1.47,estabilizando,1.4,1.4,2020-05-05,31,2020-09-16 18:31:26
2735,1.8,1.12,1.49,estabilizando,1.4,1.4,2020-05-06,31,2020-09-16 18:31:26
2736,1.8,1.14,1.5,estabilizando,1.5,1.5,2020-05-07,31,2020-09-16 18:31:26
2737,1.79,1.15,1.49,estabilizando,1.5,1.5,2020-05-08,31,2020-09-16 18:31:26
2738,1.77,1.15,1.48,estabilizando,1.5,1.5,2020-05-09,31,2020-09-16 18:31:26
2739,1.74,1.13,1.46,estabilizando,1.5,1.5,2020-05-10,31,2020-09-16 18:31:26
2740,1.72,1.13,1.44,estabilizando,1.5,1.5,2020-05-11,31,2020-09-16 18:31:26
2741,1.69,1.11,1.42,estabilizando,1.5,1.5,2020-05-12,31,2020-09-16 18:31:26
2742,1.68,1.11,1.42,estabilizando,1.5,1.5,2020-05-13,31,2020-09-16 18:31:26
2743,1.68,1.13,1.42,estabilizando,1.4,1.4,2020-05-14,31,2020-09-16 18:31:26
2744,1.67,1.13,1.42,estabilizando,1.4,1.4,2020-05-15,31,2020-09-16 18:31:26
2745,1.66,1.13,1.42,estabilizando,1.4,1.4,2020-05-16,31,2020-09-16 18:31:26
2746,1.65,1.13,1.42,estabilizando,1.4,1.4,2020-05-17,31,2020-09-16 18:31:26
2747,1.66,1.16,1.42,estabilizando,1.4,1.4,2020-05-18,31,2020-09-16 18:31:26
2748,1.65,1.16,1.41,estabilizando,1.4,1.4,2020-05-19,31,2020-09-16 18:31:26
2749,1.64,1.16,1.42,estabilizando,1.4,1.4,2020-05-20,31,2020-09-16 18:31:26
2750,1.64,1.17,1.42,estabilizando,1.4,1.4,2020-05-21,31,2020-09-16 18:31:26
2751,1.64,1.18,1.43,estabilizando,1.4,1.4,2020-05-22,31,2020-09-16 18:31:26
2752,1.64,1.19,1.44,estabilizando,1.4,1.4,2020-05-23,31,2020-09-16 18:31:26
2753,1.65,1.21,1.45,estabilizando,1.4,1.4,2020-05-24,31,2020-09-16 18:31:26
2754,1.66,1.23,1.47,estabilizando,1.4,1.4,2020-05-25,31,2020-09-16 18:31:26
2755,1.67,1.25,1.48,estabilizando,1.4,1.4,2020-05-26,31,2020-09-16 18:31:26
2756,1.69,1.29,1.5,estabilizando,1.5,1.5,2020-05-27,31,2020-09-16 18:31:26
2757,1.69,1.3,1.51,estabilizando,1.5,1.5,2020-05-28,31,2020-09-16 18:31:26
2758,1.69,1.31,1.51,estabilizando,1.5,1.5,2020-05-29,31,2020-09-16 18:31:26
2759,1.67,1.3,1.5,estabilizando,1.5,1.5,2020-05-30,31,2020-09-16 18:31:26
2760,1.66,1.3,1.49,estabilizando,1.5,1.5,2020-05-31,31,2020-09-16 18:31:26
2761,1.64,1.29,1.48,estabilizando,1.5,1.5,2020-06-01,31,2020-09-16 18:31:26
2762,1.63,1.29,1.47,estabilizando,1.5,1.5,2020-06-02,31,2020-09-16 18:31:26
2763,1.64,1.31,1.48,estabilizando,1.5,1.5,2020-06-03,31,2020-09-16 18:31:26
2764,1.63,1.3,1.48,estabilizando,1.5,1.5,2020-06-04,31,2020-09-16 18:31:26
2765,1.63,1.31,1.49,estabilizando,1.5,1.5,2020-06-05,31,2020-09-16 18:31:26
2766,1.62,1.31,1.48,estabilizando,1.5,1.5,2020-06-06,31,2020-09-16 18:31:26
2767,1.61,1.31,1.47,estabilizando,1.5,1.5,2020-06-07,31,2020-09-16 18:31:26
2768,1.59,1.3,1.45,estabilizando,1.5,1.5,2020-06-08,31,2020-09-16 18:31:26
2769,1.56,1.27,1.43,estabilizando,1.5,1.5,2020-06-09,31,2020-09-16 18:31:26
2770,1.54,1.26,1.41,estabilizando,1.5,1.5,2020-06-10,31,2020-09-16 18:31:26
2771,1.52,1.24,1.4,estabilizando,1.4,1.4,2020-06-11,31,2020-09-16 18:31:26
2772,1.5,1.23,1.38,estabilizando,1.4,1.4,2020-06-12,31,2020-09-16 18:31:26
2773,1.48,1.21,1.36,estabilizando,1.4,1.4,2020-06-13,31,2020-09-16 18:31:26
2774,1.47,1.21,1.35,estabilizando,1.4,1.4,2020-06-14,31,2020-09-16 18:31:26
2775,1.45,1.19,1.34,estabilizando,1.4,1.4,2020-06-15,31,2020-09-16 18:31:26
2776,1.44,1.19,1.32,estabilizando,1.4,1.4,2020-06-16,31,2020-09-16 18:31:26
2777,1.43,1.18,1.32,estabilizando,1.4,1.4,2020-06-17,31,2020-09-16 18:31:26
2778,1.42,1.17,1.31,estabilizando,1.3,1.3,2020-06-18,31,2020-09-16 18:31:26
2779,1.42,1.18,1.3,estabilizando,1.3,1.3,2020-06-19,31,2020-09-16 18:31:26
2780,1.41,1.17,1.3,estabilizando,1.3,1.3,2020-06-20,31,2020-09-16 18:31:26
2781,1.41,1.17,1.31,estabilizando,1.3,1.3,2020-06-21,31,2020-09-16 18:31:26
2782,1.42,1.19,1.31,estabilizando,1.3,1.3,2020-06-22,31,2020-09-16 18:31:26
2783,1.44,1.21,1.33,estabilizando,1.3,1.3,2020-06-23,31,2020-09-16 18:31:26
2784,1.47,1.24,1.37,estabilizando,1.3,1.3,2020-06-24,31,2020-09-16 18:31:26
2785,1.52,1.3,1.42,estabilizando,1.3,1.3,2020-06-25,31,2020-09-16 18:31:26
2786,1.57,1.35,1.47,estabilizando,1.4,1.4,2020-06-26,31,2020-09-16 18:31:26
2787,1.6,1.39,1.51,estabilizando,1.4,1.4,2020-06-27,31,2020-09-16 18:31:26
2788,1.61,1.4,1.52,estabilizando,1.4,1.4,2020-06-28,31,2020-09-16 18:31:26
2789,1.61,1.41,1.52,estabilizando,1.4,1.4,2020-06-29,31,2020-09-16 18:31:26
2790,1.58,1.38,1.49,estabilizando,1.5,1.5,2020-06-30,31,2020-09-16 18:31:26
2791,1.55,1.36,1.46,estabilizando,1.5,1.5,2020-07-01,31,2020-09-16 18:31:26
2792,1.51,1.32,1.42,estabilizando,1.5,1.5,2020-07-02,31,2020-09-16 18:31:26
